date_s,storekeeper_name_s,shift_s,atz_tanker_sheet,uch_s,given_litres_s,given_kg_s,status,status_id,guid,date_color,table_color
29.04.2024,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1256.0,1067.6,Загружен,2,WPGUID15D240430151555SH620,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,740.0,625.3,Загружен,2,WPGUID29D240430171625SH3558,,white
29.04.2024,КАРАГАН,ВЕЧЕР,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2662.0,2244.1,Загружен,2,WPGUID36D240430065511SH674,,white
29.04.2024,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,МАГЫЗЫ,1459.0,1232.9,Загружен,2,WPGUID26D240430085523SH1148,,white
29.04.2024,ГОРЕВАЯ,ВЕЧЕР,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,737.0,619.8,Загружен,2,WPGUID18D240430085326SH158,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,633.0,534.9,Загружен,2,WPGUID29D240430165411SH3554,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1652.0,1400.9,Загружен,2,WPGUID29D240430165707SH3556,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,820.0,696.2,Загружен,2,WPGUID29D240430164915SH3550,,white
29.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,ВЕЧЕР,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1820.0,1547.0,Загружен,2,WPGUID7D240430095309SH488,,white
29.04.2024,МАМОН,ВЕЧЕР,АТЗ - 22138 (H368PH124) ,МАМОН,1426.0,1215.0,Загружен,2,WPGUID13D240429213612SH533,,white
29.04.2024,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,4830.0,4091.0,Загружен,2,WPGUID41D240430084335SH644,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,379.0,321.4,Загружен,2,WPGUID29D240430165200SH3552,,white
29.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,УТРО,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2340.0,1960.9,Загружен,2,WPGUID16D240430075054SH122,,white
29.04.2024,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,6740.0,5708.8,Загружен,2,WPGUID13D240429155655SH531,,white
29.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ВЕЧЕР,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1113.0,936.0,Загружен,2,WPGUID2D240430194006SH154,,white
29.04.2024,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1373.0,1167.1,Загружен,2,WPGUID15D240430152308SH621,,white
29.04.2024,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2666.0,2250.1,Загружен,2,WPGUID1D240429192139SH503,,white
29.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1412.0,1193.1,Загружен,2,WPGUID26D240430104105SH1149,,white
29.04.2024,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1302.0,1087.2,Загружен,2,WPGUID34D240430081031SH642,,white
29.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,1219.0,1034.9,Загружен,2,WPGUID29D240430164625SH3549,,white
29.04.2024,ПОЛУДЕНОВКА ,УТРО,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,2886.0,2441.6,Загружен,2,WPGUID33D240430085921SH615,,white
29.04.2024,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1673.0,1413.7,Загружен,2,WPGUID20D240430095814SH565,,white
29.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,БАЛЫКСА,164.0,139.4,Загружен,2,WPGUID26D240430081847SH1146,,white
28.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1561.0,1326.9,Загружен,2,WPGUID26D240429121753SH1145,,white
28.04.2024,ПОЛУДЕНОВКА ,УТРО,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,2800.0,2360.4,Загружен,2,WPGUID33D240429092234SH613,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,795.0,675.0,Загружен,2,WPGUID29D240429131047SH3537,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,2419.0,2051.3,Загружен,2,WPGUID29D240429125257SH3533,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1467.0,1241.1,Загружен,2,WPGUID29D240429132252SH3543,,white
28.04.2024,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1552.0,1319.2,Загружен,2,WPGUID15D240429094747SH618,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,377.0,319.7,Загружен,2,WPGUID29D240429132105SH3541,,white
28.04.2024,ГОРЕВАЯ,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,960.0,806.4,Загружен,2,WPGUID18D240429082220SH155,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,970.0,823.5,Загружен,2,WPGUID29D240429125449SH3534,,white
28.04.2024,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,6858.0,5774.4,Загружен,2,WPGUID1D240428184148SH501,,white
28.04.2024,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,2612.0,2175.8,Загружен,2,WPGUID46D240428193740SH275,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,995.0,843.8,Загружен,2,WPGUID29D240429132712SH3545,,white
28.04.2024,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,МАГЫЗЫ,3801.0,3230.9,Загружен,2,WPGUID26D240429093117SH1142,,white
28.04.2024,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,5537.0,4678.8,Загружен,2,WPGUID36D240428163442SH671,,white
28.04.2024,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,550.0,459.3,Загружен,2,WPGUID34D240429070411SH639,,white
28.04.2024,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1552.0,1319.2,Загружен,2,WPGUID15D240429094747SH618,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,377.0,319.7,Загружен,2,WPGUID29D240429132105SH3541,,white
28.04.2024,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,2181.0,1838.6,Загружен,2,WPGUID20D240429100631SH563,,white
28.04.2024,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,5537.0,4678.8,Загружен,2,WPGUID36D240428163442SH671,,white
28.04.2024,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,6558.0,5548.1,Загружен,2,WPGUID13D240428170504SH529,,white
28.04.2024,БЕЗОБРАЗОВКА,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,БЕЗОБРАЗОВКА,1152.0,976.9,Загружен,2,WPGUID10D240429203808SH467,,white
28.04.2024,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,3301.0,2789.3,Загружен,2,WPGUID13D240428231957SH530,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,859.0,728.4,Загружен,2,WPGUID29D240429132828SH3546,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,795.0,675.0,Загружен,2,WPGUID29D240429131047SH3537,,white
28.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,УТРО,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2260.0,1893.9,Загружен,2,WPGUID16D240429155529SH120,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,240.0,203.5,Загружен,2,WPGUID29D240429132008SH3540,,white
28.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1613.0,1371.1,Загружен,2,WPGUID26D240429121547SH1144,,white
28.04.2024,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,3125.0,2631.3,Загружен,2,WPGUID38D240428195143SH625,,white
28.04.2024,ПОЛУДЕННЫЙ КУНДАТ,УТРО,АТЗ - 90133 (М325РМ55) ,ПОЛУДЕННЫЙ КУНДАТ,247.0,209.2,Загружен,2,WPGUID23D240428212452SH17,,white
28.04.2024,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,МАГЫЗЫ,991.0,842.4,Загружен,2,WPGUID26D240429094326SH1143,,white
28.04.2024,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,1748.0,1473.6,Загружен,2,WPGUID1D240428211045SH502,,white
28.04.2024,ГОРЕВАЯ,ВЕЧЕР,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,687.0,577.1,Загружен,2,WPGUID18D240429082407SH156,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,970.0,823.5,Загружен,2,WPGUID29D240429125449SH3534,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1785.0,1510.1,Загружен,2,WPGUID29D240429132546SH3544,,white
28.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ВЕЧЕР,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1965.0,1660.4,Загружен,2,WPGUID2D240429121458SH152,,white
28.04.2024,ПОЛУДЕНОВКА ,УТРО,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,2800.0,2360.4,Загружен,2,WPGUID33D240429092234SH613,,white
28.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,ВЕЧЕР,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2443.0,2076.5,Загружен,2,WPGUID7D240429095626SH486,,white
28.04.2024,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1874.0,1583.5,Загружен,2,WPGUID20D240429101417SH564,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,145.0,123.0,Загружен,2,WPGUID29D240429132149SH3542,,white
28.04.2024,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1059.0,900.2,Загружен,2,WPGUID15D240429095250SH619,,white
28.04.2024,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2446.0,2064.4,Загружен,2,WPGUID36D240429064734SH672,,white
28.04.2024,БЕЗОБРАЗОВКА,УТРО,АТЗ - 22135 (H351PH124) ,БЕЗОБРАЗОВКА,1927.0,1634.1,Загружен,2,WPGUID10D240429203552SH466,,white
28.04.2024,ПОЛУДЕНОВКА ,ВЕЧЕР,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,2556.0,2154.7,Загружен,2,WPGUID33D240429092841SH614,,white
28.04.2024,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,686.0,561.8,Загружен,2,WPGUID43D240429070409SH372,,white
28.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,3260.0,2758.0,Загружен,2,WPGUID29D240429131706SH3538,,white
28.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1561.0,1326.9,Загружен,2,WPGUID26D240429121753SH1145,,white
28.04.2024,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1368.0,1142.3,Загружен,2,WPGUID34D240429071301SH640,,white
28.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,ВЕЧЕР,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2330.0,1952.5,Загружен,2,WPGUID16D240429155749SH121,,white
28.04.2024,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,550.0,459.3,Загружен,2,WPGUID34D240429070411SH639,,white
27.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1761.0,1496.9,Загружен,2,WPGUID26D240428092639SH1138,,white
27.04.2024,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1606.0,1350.6,Загружен,2,WPGUID34D240428060736SH638,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,1238.0,1049.8,Загружен,2,WPGUID29D240429094720SH3524,,white
27.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,УТРО,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1671.0,1408.7,Загружен,2,WPGUID2D240428082557SH149,,white
27.04.2024,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,7029.0,5953.6,Загружен,2,WPGUID13D240427163440SH527,,white
27.04.2024,ГОРЕВАЯ,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,664.0,557.8,Загружен,2,WPGUID18D240429081238SH153,,white
27.04.2024,БЕЗОБРАЗОВКА,УТРО,АТЗ - 22135 (H351PH124) ,БЕЗОБРАЗОВКА,2180.0,1853.0,Загружен,2,WPGUID10D240428152851SH464,,white
27.04.2024,ПОЛУДЕННЫЙ КУНДАТ,УТРО,АТЗ - 90133 (М325РМ55) ,ПОЛУДЕННЫЙ КУНДАТ,426.0,360.8,Загружен,2,WPGUID23D240427211414SH16,,white
27.04.2024,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,6009.0,5077.6,Загружен,2,WPGUID36D240427170941SH669,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,2377.0,2006.2,Загружен,2,WPGUID29D240429094405SH3522,,white
27.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,УТРО,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2147.0,1803.5,Загружен,2,WPGUID16D240428084935SH118,,white
27.04.2024,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,829.0,704.7,Загружен,2,WPGUID15D240428120152SH617,,white
27.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1421.0,1207.9,Загружен,2,WPGUID26D240428093305SH1139,,white
27.04.2024,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1685.0,1432.3,Загружен,2,WPGUID15D240428115952SH616,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,4046.0,3439.1,Загружен,2,WPGUID29D240429095054SH3526,,white
27.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,ВЕЧЕР,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1482.0,1256.7,Загружен,2,WPGUID7D240428095429SH484,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,2781.0,2361.1,Загружен,2,WPGUID29D240429095441SH3529,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,1597.0,1354.3,Загружен,2,WPGUID29D240429094909SH3525,,white
27.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ВЕЧЕР,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1391.0,1172.6,Загружен,2,WPGUID2D240428082826SH150,,white
27.04.2024,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,562.0,472.6,Загружен,2,WPGUID34D240428060236SH637,,white
27.04.2024,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,6009.0,5077.6,Загружен,2,WPGUID36D240427170941SH669,,white
27.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1421.0,1207.9,Загружен,2,WPGUID26D240428093305SH1139,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,965.0,818.3,Загружен,2,WPGUID29D240429094558SH3523,,white
27.04.2024,БЕЗОБРАЗОВКА,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,БЕЗОБРАЗОВКА,785.0,666.5,Загружен,2,WPGUID10D240428153053SH465,,white
27.04.2024,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,1845.0,1536.9,Загружен,2,WPGUID46D240428084140SH274,,white
27.04.2024,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,816.0,668.3,Загружен,2,WPGUID43D240428070618SH371,,white
27.04.2024,ГОРЕВАЯ,ВЕЧЕР,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,685.0,575.4,Загружен,2,WPGUID18D240429081413SH154,,white
27.04.2024,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,3106.0,2637.0,Загружен,2,WPGUID41D240428091401SH639,,white
27.04.2024,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,3942.0,3319.2,Загружен,2,WPGUID38D240427202057SH623,,white
27.04.2024,ПОЛУДЕНОВКА ,УТРО,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,3281.0,2775.7,Загружен,2,WPGUID33D240428081939SH611,,white
27.04.2024,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2000.0,1686.0,Загружен,2,WPGUID1D240428093405SH500,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,306.0,258.0,Загружен,2,WPGUID29D240429095849SH3532,,white
27.04.2024,КАРАГАН,ВЕЧЕР,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2875.0,2426.5,Загружен,2,WPGUID36D240428113718SH670,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1972.0,1674.2,Загружен,2,WPGUID29D240429095606SH3530,,white
27.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,УТРО,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2147.0,1803.5,Загружен,2,WPGUID16D240428084935SH118,,white
27.04.2024,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,МАГЫЗЫ,1513.0,1277.0,Загружен,2,WPGUID26D240428105741SH1140,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1046.0,888.1,Загружен,2,WPGUID29D240429095308SH3528,,white
27.04.2024,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1685.0,1432.3,Загружен,2,WPGUID15D240428115952SH616,,white
27.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,4046.0,3439.1,Загружен,2,WPGUID29D240429095054SH3526,,white
27.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,УТРО,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,2363.0,2003.8,Загружен,2,WPGUID7D240428094749SH483,,white
27.04.2024,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1317.0,1118.1,Загружен,2,WPGUID20D240428074405SH561,,white
27.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,УТРО,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1671.0,1408.7,Загружен,2,WPGUID2D240428082557SH149,,white
27.04.2024,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1565.0,1319.3,Загружен,2,WPGUID20D240428080143SH562,,white
27.04.2024,КУВАЙ,УТРО,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,3851.0,3246.4,Загружен,2,WPGUID38D240427162104SH622,,white
27.04.2024,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,3490.0,2935.1,Загружен,2,WPGUID13D240427212048SH528,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,801.0,675.2,Загружен,2,WPGUID29D240427161606SH3514,,white
26.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ВЕЧЕР,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2003.0,1694.5,Загружен,2,WPGUID2D240427084305SH148,,white
26.04.2024,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,607.0,515.9,Загружен,2,WPGUID26D240427105455SH1135,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,286.0,241.4,Загружен,2,WPGUID29D240427161031SH3510,,white
26.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,УТРО,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1077.0,912.2,Загружен,2,WPGUID7D240427091038SH481,,white
26.04.2024,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,2254.0,1900.1,Загружен,2,WPGUID38D240426201837SH621,,white
26.04.2024,КАРАГАН,ВЕЧЕР,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2941.0,2485.1,Загружен,2,WPGUID36D240426200307SH668,,white
26.04.2024,ГОРЕВАЯ,ВЕЧЕР,АТЗ - АТЗ № 90173 (У092ТВ38) ,ГОРЕВАЯ,1059.0,889.6,Загружен,2,WPGUID18D240427082123SH152,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,389.0,330.7,Загружен,2,WPGUID29D240427162457SH3517,,white
26.04.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,ВЕЧЕР,АТЗ - 1297 (794) ,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,2503.0,2102.5,Загружен,2,WPGUID16D240427081314SH117,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,1995.0,1683.8,Загружен,2,WPGUID29D240427155601SH3508,,white
26.04.2024,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,1718.0,1431.1,Загружен,2,WPGUID46D240426185410SH273,,white
26.04.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,ВЕЧЕР,АТЗ - 1229 (Т643УХ124) ,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1298.0,1099.4,Загружен,2,WPGUID7D240427091612SH482,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1274.0,1082.9,Загружен,2,WPGUID29D240427163247SH3520,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,818.0,690.4,Загружен,2,WPGUID29D240427161255SH3512,,white
26.04.2024,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1060.0,899.9,Загружен,2,WPGUID15D240427094610SH615,,white
26.04.2024,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,3689.0,3135.7,Загружен,2,WPGUID41D240427100726SH638,,white
26.04.2024,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1737.0,1476.5,Загружен,2,WPGUID29D240427163702SH3521,,white
26.04.2024,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,332.0,279.2,Загружен,2,WPGUID34D240427061549SH635,,white
26.04.2024,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,6427.0,5463.0,Загружен,2,WPGUID1D240427152232SH499,,white
26.04.2024,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,596.0,488.1,Загружен,2,WPGUID43D240427070637SH370,,white
26.04.2024,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,6583.0,5595.6,Загружен,2,WPGUID13D240426154046SH525,,white
26.04.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,УТРО,АТЗ - 90085 (C003РУ55) ,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1655.0,1400.1,Загружен,2,WPGUID2D240427084029SH147,,white
